"sum","norm","min","max","q1","q3","iqr","mean","med","std","range","skew","kurtosis","classification","validate","zeroes","aboveMeanCount","entropy","zeros.log","norm.log","min.log","max.log","q1.log","q3.log","med.log","std.log","range.log","skew.log","kurtosis.log","aboveMeanCount.log","contourCountLSD","contourAvgLength","contourLengthLSD","contourAvgLengthLSD"
-0.220976313108717,-0.236155372109734,-0.204752005135972,-0.2495773194134,-0.214448482616544,-0.222955782898504,0.218770572453009,-0.220976313108717,-0.219421062770722,-0.236348331019034,-0.233545858245177,-0.35594619509264,-0.146415884754375,"high",0,3090,25709,10.6968577384409,8.03592636989179,5.49867756410211,-2.30258509299405,-0.00163121872553184,-1.40198916238357,-0.328350515672799,-0.858887918774101,-1.27911779686073,-0.00163121872553184,-2.90323241668064,NA,10.154596404132,362,46.24242424,2903594,8020.977901
-0.220976329546474,-0.236153949157557,-0.204752005135972,-0.249577481727428,-0.214448068521092,-0.222956499922518,0.218787192069699,-0.220976329546474,-0.21942048634128,-0.236351210680325,-0.233546225864694,-0.362629181715655,-0.146343756733218,"high",0,3307,26300,10.7003327770287,8.10379671298179,5.53245150865673,-2.30258509299405,-0.00513043537829058,-1.36956060291744,-0.34864305016945,-0.832020038174136,-1.29680921518227,-0.00513043537829058,-5.44385775412118,NA,10.1773242181659,351,51.79661017,2908937,8287.569801
-0.220976354267335,-0.236156771179763,-0.204752005135972,-0.249577641860957,-0.214446821510462,-0.222958959749116,0.218841704313721,-0.220976354267335,-0.219419010528681,-0.236366290893281,-0.233546588545672,-0.385915118876615,-0.145994918059628,"high",0,3293,28120,10.7327519389352,8.09955428237636,5.46431980529183,-2.30258509299405,-0.00859468480039348,-1.27781202468688,-0.42156522840174,-0.766351189306496,-1.39494126795064,-0.00859468480039348,NA,NA,10.2442363459246,346,43.9375,2527836,7305.884393
-0.220975921763712,-0.236156003026428,-0.204752005135972,-0.249578184156094,-0.214446928361682,-0.22295745027829,0.218817746595557,-0.220975921763712,-0.219418876136066,-0.236361600511789,-0.23354781677147,-0.384878735998483,-0.14617009947176,"high",0,3162,27786,10.729256319914,8.05896001776942,5.48332974988934,-2.30258509299405,-0.02041637508531,-1.28535207618208,-0.37618982140376,-0.760579964264311,-1.36337506235051,-0.02041637508531,NA,NA,10.2322875757088,342,44.81818182,2550370,7457.222222
-0.206939053290847,-0.221611342319643,-0.19010060813356,-0.235456390395275,-0.201358183619804,-0.208362621185268,0.190809694139664,-0.206939053290847,-0.2054125353869,-0.223732679495192,-0.225300188195019,-0.438925906162204,-0.146310553542049,"high",0,0,32423,10.9173092747067,-2.30258509299405,11.3625927157315,5.41687287666415,5.71832445964264,5.54779792369514,5.68741538505919,5.63758611304632,3.07532759794913,4.37223631947517,NA,NA,10.3866233264805,161,101.503937,544573,3382.440994
-0.206952105710149,-0.22159830321371,-0.189998150582747,-0.235368703479776,-0.2014533157081,-0.208334746259068,0.189023937259388,-0.206952105710149,-0.205393868232488,-0.223159365734837,-0.225267577857614,-0.443542095674412,-0.146269854379067,"high",0,0,32994,10.917007844828,-2.30258509299405,11.3634862964919,5.4238415615096,5.72449473027321,5.54051103371111,5.68931904743384,5.63891577467384,3.1192111707812,4.37613371803375,NA,NA,10.4040810057359,128,105.6821705,372181,2907.664063
-0.206942456560664,-0.221585951594117,-0.190664609171005,-0.235309291990321,-0.201348287090873,-0.208311520557433,0.190193512316725,-0.206942456560664,-0.205364649912013,-0.222622917411865,-0.224053306835952,-0.464627985986783,-0.145653600442702,"high",0,0,33620,10.9167083775821,-2.30258509299405,11.3643320274306,5.37761768164156,5.72865381000057,5.54855293378429,5.69090243729281,5.64099345306741,3.15859900694418,4.51139878442559,NA,NA,10.4228764069626,107,94.10273973,239161,2235.149533
-0.206904273847714,-0.221581881475715,-0.19145690281978,-0.235222803872209,-0.201235391103147,-0.208321144611115,0.191964380775872,-0.206904273847714,-0.205322802061525,-0.222601320404358,-0.222573848820737,-0.49009953141653,-0.14478330878467,"high",0,0,34107,10.9166939912503,-2.30258509299405,11.3646105569536,5.31973290772625,5.73467762632869,5.5571257110699,5.6902466308656,5.64396170281744,3.16015270098223,4.65475915560895,NA,NA,10.4372579207972,92,86.95364238,178771,1943.163043
-0.206790066491848,-0.221571558849754,-0.191622262015345,-0.235095694419419,-0.200904736036825,-0.208331503449515,0.196886214240008,-0.206790066491848,-0.205226185585112,-0.223568717468274,-0.222018068881213,-0.520021316767905,-0.143619050831445,"high",0,0,33793,10.9172381173644,-2.30258509299405,11.3653166152735,5.30721731103562,5.74346534405722,5.58181933352286,5.689540273499,5.65078120094913,3.08807570724982,4.70371415622059,NA,-0.265416088606666,10.4280089594311,85,87.69767442,163423,1922.623529
-0.206731691343379,-0.221531710683911,-0.191614975531708,-0.235028422568898,-0.200624861731291,-0.208310703709779,0.200613065171443,-0.206731691343379,-0.205146992751885,-0.223115235438426,-0.221877511796566,-0.558119934065537,-0.142457464792925,"high",0,0,34517,10.9170034883325,-2.30258509299405,11.3680375269108,5.30777211720845,5.74808512341538,5.60225442346923,5.69095807948304,5.65633640800356,3.12251057446572,4.71572432944362,NA,0.443858982519285,10.4492072352794,108,75.32758621,249516,2310.333333
-0.206695019253053,-0.221538240914348,-0.1914639351353,-0.234873385682196,-0.200536506097417,-0.208288833748348,0.201562352250518,-0.206695019253053,-0.205102022780938,-0.223090357729354,-0.221771070587244,-0.565600950258851,-0.142270885162265,"high",0,0,35022,10.9170029036471,-2.30258509299405,11.3675921367529,5.31920382747952,5.75865144064393,5.60861995850961,5.69244667189651,5.65947727126174,3.12436577056664,4.72472438441412,NA,0.52229793720388,10.4637317144318,91,75.28658537,189574,2083.230769
-0.206733073923609,-0.221524516970751,-0.191688539330401,-0.234915559487898,-0.200602936693918,-0.208282962277663,0.200517236755854,-0.206733073923609,-0.205124441816859,-0.222604794979229,-0.221502713278261,-0.566719296201438,-0.142210763326294,"high",0,0,35569,10.916720142936,-2.30258509299405,11.3685279399605,5.30215665148137,5.75578818204676,5.60383778515687,5.69284594014491,5.65791267889764,3.15990290209486,4.74706197585692,NA,0.546316790175575,10.4792297509684,94,72.59649123,190061,2021.925532
-0.206794976526206,-0.221525346150853,-0.191337313742171,-0.235154419867241,-0.200724295168092,-0.208310820564374,0.199180985515087,-0.206794976526206,-0.205231978471863,-0.222887150952376,-0.222612711322565,-0.543166439052808,-0.142914835778445,"high",0,0,34529,10.9168614087675,-2.30258509299405,11.3684714249833,5.32868766627197,5.73941495268,5.59504199821598,5.69095011974837,5.65037362855098,3.13939192553608,4.65124467059279,NA,0.22068646463203,10.4495548296403,85,83.12738854,163467,1923.141176
-0.206860268672351,-0.221543044695012,-0.190799423514533,-0.235404856311398,-0.201045054873904,-0.208327275506564,0.194800049345321,-0.206860268672351,-0.205322027440186,-0.223433790696382,-0.224051338055594,-0.492876039901437,-0.144527548497622,"high",0,0,33077,10.9171560745919,-2.30258509299405,11.3672643713053,5.36800174083517,5.72195537265288,5.5714145778524,5.6898286323684,5.64401656340326,3.0984457745884,4.51160389183539,NA,-1.91333832702081,10.4065934557869,114,96.20138889,275284,2414.77193
-0.220999673401495,-0.236196796293358,-0.204752005135972,-0.249623786435623,-0.214461046155853,-0.222991476997535,0.2191194961904,-0.220999673401495,-0.219442230067358,-0.236512546741483,-0.233651099822131,1.07483500600099,0.093745974196078,"high",0,0,7513,8.49186253981816,-2.30258509299405,-16.0032760875528,-49.1675528341904,-18.3934520301334,-30.8688995379661,-25.052566951929,-28.2977785067262,-21.8107283632477,-18.3934520301335,2.38613949075603,5.0911248631356,8.92439013236916,33,40,21903,663.7272727
-0.220999673401493,-0.236196796293352,-0.204752005135972,-0.249623786435572,-0.214461046155853,-0.222991476997535,0.219119496190393,-0.220999673401493,-0.219442230067358,-0.236512546741411,-0.233651099822014,1.045996208631,0.074640620162696,"high",0,0,8032,8.5759087440992,-2.30258509299405,-15.7062753960302,-41.0249259786102,-18.2912115095708,-30.1301070618283,-24.4623127898305,-27.8960045684756,-21.5008455764467,-18.2912115097047,2.36588137925044,5.00762405646195,8.99118884193151,46,36,42052,914.173913
-0.220999673401493,-0.236196796293348,-0.204752005135972,-0.249623786435521,-0.214461046155853,-0.222991476997535,0.219119496190395,-0.220999673401493,-0.219442230067358,-0.236512546741387,-0.2336510998219,1.11146207160497,0.0972122967731343,"high",0,0,7580,8.51206565681784,-2.30258509299405,-15.5742367443288,-40.1012317909022,-18.200456439383,-30.0246116631062,-24.6187093666685,-27.8237847688338,-21.4166181789103,-18.2004564396911,2.41129073078794,5.10555470531496,8.93326847863642,41,31.28571429,34521,841.9756098
-0.220999673401493,-0.236196796293348,-0.204752005135972,-0.249623786435501,-0.214461046155853,-0.222991476997535,0.219119496190396,-0.220999673401493,-0.219442230067358,-0.236512546741398,-0.233651099821854,1.15515341343845,0.119093541244849,"high",0,0,7607,8.51830759476223,-2.30258509299405,-15.5688027902923,-40.6914895907711,-18.16602880374,-30.0755106223303,-24.6751168867202,-27.8064964439106,-21.4554807662953,-18.166028803905,2.44048831911181,5.19213110818824,8.9368241549973,31,36.58333333,21402,690.3870968
-0.220999673401494,-0.236196796293352,-0.204752005135972,-0.249623786435507,-0.214461046155853,-0.222991476997535,0.219119496190397,-0.220999673401494,-0.219442230067358,-0.236512546741433,-0.233651099821867,1.20130261165088,0.153401267553457,"high",0,0,7830,8.56355597355909,-2.30258509299405,-15.7213824972533,-39.2885853589213,-18.1753445534635,-30.036649875429,-24.7174754407544,-27.7521494670762,-21.5846569485912,-18.1753445541406,2.47042978640606,5.31437838738017,8.96571778898485,22,38.85714286,11691,531.4090909
-0.220999673401494,-0.236196796293356,-0.204752005135972,-0.249623786435536,-0.214461046155853,-0.222991476997535,0.219119496190397,-0.220999673401494,-0.219442230067358,-0.23651254674147,-0.233651099821933,1.21849241536088,0.178867134103857,"high",0,0,8026,8.665967629312,-2.30258509299405,-15.9048335378853,-42.56919297478,-18.2258709417876,-29.9873318920375,-24.7754924991791,-27.7627793395179,-21.747490024031,-18.2258709418144,2.48135724886277,5.3963401217686,8.99044155082686,30,36.92307692,19232,641.0666667
-0.220999673401494,-0.236196796293356,-0.204752005135972,-0.249623786435604,-0.214461046155853,-0.222991476997535,0.219119496190397,-0.220999673401494,-0.219442230067358,-0.236512546741449,-0.233651099822088,1.08477579616926,0.0988424030267652,"high",0,0,7836,8.63389590465593,-2.30258509299405,-15.8929885124619,-41.0418507533253,-18.3548270579319,-30.1424669764913,-24.7410568400274,-27.7241005608759,-21.6519233360321,-18.3548270580723,2.39302846199809,5.11226930327304,8.96648377906443,32,41.54545455,23117,722.40625
-0.220999673401493,-0.236196796293353,-0.204752005135972,-0.249623786435585,-0.214461046155853,-0.222991476997535,0.219119496190396,-0.220999673401493,-0.219442230067358,-0.236512546741422,-0.233651099822045,1.155170188366,0.117729318631942,"high",0,0,7795,8.58929205495268,-2.30258509299405,-15.7734431643856,-39.874457224121,-18.3170245548688,-30.2585049015522,-24.64884805763,-27.7026175501127,-21.5417837724413,-18.317024555303,2.44049936714837,5.18694700317284,8.96123778149188,38,41.93333333,26940,708.9473684
-0.220999673401493,-0.236196796293352,-0.204752005135972,-0.249623786435573,-0.214461046155853,-0.222991476997535,0.219119496190395,-0.220999673401493,-0.219442230067358,-0.23651254674142,-0.233651099822016,1.12882280666045,0.109400246277322,"high",0,0,7693,8.59520155831472,-2.30258509299405,-15.7161884934746,-41.1342935556918,-18.2929082703339,-30.2501953509734,-24.624937733019,-27.6817938360624,-21.5337200466049,-18.2929082704542,2.4229946511147,5.15469958100943,8.94806610345893,30,36.3125,19279,642.6333333
-0.220999673401493,-0.236196796293354,-0.204752005135972,-0.249623786435595,-0.214461046155853,-0.222991476997535,0.219119496190395,-0.220999673401493,-0.219442230067358,-0.236512546741419,-0.233651099822066,1.06418578460754,0.0810878080232535,"high",0,0,7803,8.56744391450556,-2.30258509299405,-15.818909425184,-44.2957934913442,-18.3353512497885,-30.1517792891736,-24.5797406384694,-27.5975330943619,-21.5295651333319,-18.3353512497939,2.37870654188439,5.0365881134029,8.96226355411676,35,34.53333333,27144,775.5428571
-0.220999673401459,-0.236196796293089,-0.204752005135972,-0.249623786429066,-0.214461046155853,-0.222991476997536,0.219119496190407,-0.220999673401459,-0.219442230067358,-0.236512546738995,-0.233651099807281,1.23239027781853,0.175618523196184,"high",0,0,3759,7.85474095190562,-2.30258509299405,-13.2860291381673,-47.2828812785618,-15.7049918636297,-29.6837177836232,-26.1309391972943,-28.2124559114578,-19.2072054362773,-15.7049918636297,2.4901055686296,5.38625077144894,8.23190824356418,31,43,20002,645.2258065
-0.220999673401436,-0.236196796292719,-0.204752005135972,-0.24962378637043,-0.214461046155853,-0.222991476997536,0.219119496190404,-0.220999673401436,-0.219442230067358,-0.236512546735457,-0.233651099674476,7.98658520833673,9.9706962297837,"high",0,0,3945,7.74244845158907,-2.30258509299405,-12.4585969071226,-38.9681433701432,-13.4712160147572,-28.7994843163837,-25.5456693113501,-27.4420936481939,-18.367143307143,-13.4712160147657,4.14509713733157,8.83861563742639,8.28020423327997,5,52.85714286,2782,556.4
-0.220999673401442,-0.236196796293012,-0.204752005135972,-0.249623786402573,-0.214461046155853,-0.222991476997536,0.219119496190405,-0.220999673401442,-0.219442230067358,-0.236512546736707,-0.233651099747276,4.89352918378691,3.87817844048255,"high",0,0,3958,7.77612973526269,-2.30258509299405,-13.0471896930895,-38.0468870284289,-14.1434807513405,-28.7058263981212,-25.5658570976656,-27.3933174731273,-18.5913226127855,-14.1434807513821,3.68237039678281,7.91656126724296,8.28349412616251,16,40,6412,400.75
-0.220999673401447,-0.236196796292987,-0.204752005135972,-0.249623786417614,-0.214461046155853,-0.222991476997536,0.219119496190405,-0.220999673401447,-0.219442230067358,-0.236512546737991,-0.233651099781343,1.93907481751151,0.70771032745205,"high",0,0,3948,7.8474657006508,-2.30258509299405,-12.9810464377087,-38.6747070990213,-14.7387977549198,-28.7086945828357,-25.5987285669496,-27.4085142412891,-18.8898411494665,-14.7387977549601,2.85675931684496,6.36491705803993,8.28096440055337,27,32.85714286,17802,659.3333333
-0.220999673401447,-0.236196796292954,-0.204752005135972,-0.249623786388213,-0.214461046155853,-0.222991476997536,0.219119496190405,-0.220999673401447,-0.219442230067358,-0.236512546736946,-0.233651099714754,6.91624610627658,8.33676028226092,"high",0,0,3756,7.74776462726866,-2.30258509299405,-12.9001846456107,-39.0306214539285,-13.787017868924,-28.735060370676,-25.6822510668029,-27.4929978440211,-18.6406607374387,-13.7870178689349,4.00791611467442,8.66244047217497,8.23110984032815,8,40.83333333,3227,403.375
-0.220999673401452,-0.236196796293067,-0.204752005135972,-0.249623786409942,-0.214461046155853,-0.222991476997536,0.219119496190405,-0.220999673401452,-0.219442230067358,-0.236512546737812,-0.233651099763966,4.18391285037856,3.16365187573616,"high",0,0,3662,7.74898058078514,-2.30258509299405,-13.2098040356727,-40.4844381359784,-14.391663611565,-28.8076772033662,-25.726548275468,-27.5639498904037,-18.8426153079583,-14.3916636115697,3.53735391398971,7.72101609865842,8.20576472523446,11,49.6,4713,428.4545455
-0.220999673401456,-0.236196796293049,-0.204752005135972,-0.249623786415573,-0.214461046155853,-0.222991476997536,0.219119496190405,-0.220999673401456,-0.219442230067358,-0.236512546738342,-0.233651099776719,3.10428283123397,1.79405593827372,"high",0,0,3909,7.80556789631077,-2.30258509299405,-13.1536447668281,-40.352791114396,-14.6340572175995,-28.8777306375631,-25.6418957852438,-27.6164346961977,-18.9896661749352,-14.6340572176063,3.2662904099787,7.18662186127698,8.27103686579295,12,46.75,5005,417.0833333
-0.220999673401454,-0.236196796293062,-0.204752005135972,-0.249623786377531,-0.214461046155853,-0.222991476997536,0.219119496190404,-0.220999673401454,-0.219442230067358,-0.236512546736163,-0.23365109969056,9.18610420924133,11.1899194707073,"high",0,0,3819,7.56050554803489,-2.30258509299405,-13.1962312653572,-40.9765257499387,-13.5856554333718,-28.9981872731084,-25.5449691127245,-27.5966676213295,-18.4875573147865,-13.5856554333731,4.2793296017307,8.95241823882492,8.24774388722552,6,53,2917,486.1666667
-0.220999673401442,-0.236196796292345,-0.204752005135972,-0.249623786294239,-0.214461046155853,-0.222991476997536,0.219119496190403,-0.220999673401442,-0.219442230067358,-0.236512546730495,-0.233651099501914,14.479815764158,23.316018885409,"high",0,0,3707,7.18316117907692,-2.30258509299405,-12.0089920939776,-39.7715696810404,-12.701023634513,-29.045422875342,-25.3967185646573,-27.6146911390797,-17.7810527869666,-12.7010236345148,4.72039070655098,9.67988200345919,8.21797820315073,2,74.5,2289,1144.5
-0.220999673401453,-0.236196796293076,-0.204752005135972,-0.249623786417288,-0.214461046155853,-0.222991476997536,0.219119496190403,-0.220999673401453,-0.219442230067358,-0.236512546738225,-0.233651099780604,2.06151350954977,0.835283077815138,"high",0,0,4045,7.78182408059177,-2.30258509299405,-13.2413757246695,-42.2269774559416,-14.7213146306799,-29.000297220383,-25.3858599167605,-27.6454034826022,-18.9553954701656,-14.721314630681,2.90857498706393,6.50437761849431,8.30523682949259,19,38,8815,463.9473684
-0.218372781737714,-0.232061800512518,-0.206894067505993,-0.240759775579983,-0.213011021614797,-0.21931546250155,0.185436653341714,-0.218372781737714,-0.216912598010395,-0.219062505778304,-0.210105004668938,-0.33539690489128,-0.145170702913644,"high",0,0,27075,10.7498997371952,-2.30258509299405,10.1020542949526,NA,5.24938054321769,3.34654768431228,4.30624852930494,3.9244838412074,3.38679853276947,5.40882560539798,-1.55971136836102,NA,10.2063660718692,211,37.43181818,789066,3739.649289
-0.218291313308451,-0.232061561952653,-0.206025940913089,-0.240785886352926,-0.212684812878598,-0.219443512920145,0.192042192573211,-0.218291313308451,-0.216868110748244,-0.220921907447828,-0.211570571040718,-0.320043943060853,-0.144584219025461,"high",0,0,26261,10.7886248376334,-2.30258509299405,10.1021119861805,NA,5.2464304897496,3.54946218890686,4.27079332105347,3.94191744469666,3.27412722554277,5.3445617791472,-1.12004851878514,-2.21681112883017,10.1758402278629,313,47.77777778,1990044,6357.968051
-0.218303154980525,-0.232091307473523,-0.205951722705958,-0.24041140065618,-0.212676685047503,-0.219449685981573,0.192251069932978,-0.218303154980525,-0.216913792345365,-0.221025326482638,-0.210842650090878,-0.322676766275655,-0.144636392586353,"high",0,0,25888,10.7890100624349,-2.30258509299405,10.0948928017771,NA,5.28793004752925,3.55402763182589,4.26905191732196,3.9240115918935,3.26747172107436,5.37699667914221,-1.18299433410348,-2.61195937690602,10.1615348198582,299,53.02173913,1847574,6179.177258
-0.218340553721456,-0.232091445769791,-0.205610666510679,-0.240857754540347,-0.212724073783709,-0.219536344063429,0.192854678593788,-0.218340553721456,-0.216923722994752,-0.221192366753264,-0.212406117946433,-0.323229969217774,-0.144719237795683,"high",0,0,26368,10.7891348056039,-2.30258509299405,10.094859115509,NA,5.23826542903664,3.52711078478761,4.24428031374883,3.92007627553565,3.25662744948698,5.30598633005076,-1.19673953733558,-4.07942941977828,10.1799064327092,332,54.83673469,2370253,7139.316265
-0.218310755140263,-0.232154304485306,-0.205928299401314,-0.241782395913244,-0.21268528852346,-0.219468301504716,0.192403465643821,-0.218310755140263,-0.216949725798003,-0.221176240872595,-0.213985718059017,-0.309960995243519,-0.144665108871803,"high",0,0,25391,10.7932329525687,-2.30258509299405,10.0794292728418,NA,5.12679736971574,3.54919437016662,4.26378209298476,3.90969791680799,3.25767948671209,5.22872542862179,-0.910084310017993,-2.92219493481921,10.142150059508,308,42.11764706,2020934,6561.474026
-0.218331547229079,-0.232143051241977,-0.206263296950977,-0.241382656640501,-0.212762306526707,-0.219487523896505,0.191578346789491,-0.218331547229079,-0.216935362233138,-0.220984987928353,-0.212537641501964,-0.311264681746411,-0.144700626551454,"high",0,0,25976,10.7907959017387,-2.30258509299405,10.0822091447183,NA,5.17651863410992,3.50485378463011,4.2583111699819,3.91544408016161,3.27007296978467,5.29977628182441,-0.934876081764062,-3.51984813078455,10.1649283137827,270,46.60869565,1586572,5876.192593
-0.218307124232334,-0.232133969130937,-0.205841708741989,-0.241431459341233,-0.212745902280267,-0.219447784919926,0.191224735555367,-0.218307124232334,-0.216912157616053,-0.220930383103902,-0.213331177003322,-0.311955018034054,-0.144712505894881,"high",0,0,25819,10.7910539911984,-2.30258509299405,10.0844470635322,NA,5.1705791845438,3.51446417272594,4.26958852482426,3.92465792028348,3.27358344022449,5.26146743401185,-0.948257190998696,-3.83941948729566,10.1588659339837,316,43.88,1995477,6314.800633
-0.218299244627891,-0.232071501632986,-0.205702359644597,-0.241143170585508,-0.212736712013364,-0.219458417459015,0.191515160156118,-0.218299244627891,-0.216902304638466,-0.22098013787819,-0.212903997406744,-0.310475718468277,-0.144610639158675,"high",0,0,25860,10.7933378663594,-2.30258509299405,10.0997054368835,NA,5.20516425952845,3.51980817476662,4.26658360175585,3.92854470297032,3.27038527211886,5.28227220388845,-0.919799330019329,-2.39748864766512,10.1604526523258,317,49.80952381,2140709,6753.025237
-0.218321112793365,-0.232268681846133,-0.205658200602526,-0.240664008145131,-0.212757368680665,-0.219485755950772,0.191623294264558,-0.218321112793365,-0.216925715109647,-0.220961612429865,-0.211890299603694,-0.30630711671899,-0.144482347419182,"high",0,0,25838,10.7904796923072,-2.30258509299405,10.0507275131576,NA,5.26012667084031,3.50775633852455,4.25881560021169,3.91928497214642,3.27157725783379,5.32997580564812,-0.843706536530082,-1.72373096039883,10.1596015555202,350,48.95833333,2669030,7625.8
-0.218371077083027,-0.232222923539831,-0.205510342830278,-0.240597829273981,-0.21283228075046,-0.21953810378396,0.191320483940778,-0.218371077083027,-0.216977017571925,-0.220930879191429,-0.211979953803818,-0.298324575521341,-0.144379296835439,"high",0,0,26008,10.7849487533109,-2.30258509299405,10.0623091107012,NA,5.26748574381083,3.46278951098348,4.24377087783564,3.89868798989788,3.27355160283427,5.32584730875908,-0.712410037227303,-1.39172393457512,10.1661594619837,373,43.46428571,3001481,8046.865952
-0.220999673401481,-0.236196796293242,-0.204752005135972,-0.249623786434419,-0.214461046155853,-0.222991476997533,0.219119496190369,-0.220999673401481,-0.219442230067358,-0.236512546740635,-0.233651099819403,0.984249508707465,0.0438115582977928,"high",0,0,6657,8.35393733036086,-2.30258509299405,-14.0423818194234,-47.2521205345707,-17.135578609415,-29.2197238318536,-23.5966936841208,-26.9140387746089,-20.1492130748681,-17.1355786094151,2.32107548692878,4.85619035388143,8.8034242116007,40,38.18181818,33533,838.325
-0.220999673401475,-0.236196796293205,-0.204752005135972,-0.249623786433749,-0.214461046155853,-0.222991476997531,0.21911949619034,-0.220999673401475,-0.219442230067358,-0.236512546740353,-0.233651099817887,0.97814310528378,0.0488969058813003,"high",0,0,7310,8.4866939070717,-2.30258509299405,-13.8010558725667,-39.0424602321418,-16.8005572062377,-28.4727766926325,-23.0746578522054,-26.4214918172147,-19.9109919070298,-16.8005572064567,2.31653336685216,4.8828030870425,8.89699855274382,37,36.52631579,28068,758.5945946
-0.220999673401473,-0.236196796293199,-0.204752005135972,-0.249623786433074,-0.214461046155853,-0.222991476997532,0.219119496190349,-0.220999673401473,-0.219442230067358,-0.236512546740228,-0.233651099816357,1.02287193047615,0.0639973373438878,"high",0,0,7210,8.42967792107986,-2.30258509299405,-13.7669481257344,-38.0792618795789,-16.5481212779128,-28.4040186169199,-23.2010195189692,-26.348857016342,-19.8210615272678,-16.5481212783586,2.34933571115941,4.95789348845882,8.88322423027899,34,36.33333333,25298,744.0588235
-0.220999673401474,-0.236196796293195,-0.204752005135972,-0.249623786432897,-0.214461046155853,-0.222991476997532,0.219119496190348,-0.220999673401474,-0.219442230067358,-0.236512546740199,-0.233651099815957,1.14012487550846,0.102989293269301,"high",0,0,7190,8.39759531074096,-2.30258509299405,-13.7438640061287,-38.709961115788,-16.4914116817752,-28.4577724147418,-23.1890601491172,-26.3654015713233,-19.8015770279364,-16.4914116819994,2.4305410973142,5.12915031914242,8.88044645071509,34,33.21428571,23400,688.2352941
-0.220999673401476,-0.23619679629319,-0.204752005135972,-0.249623786432627,-0.214461046155853,-0.222991476997532,0.219119496190349,-0.220999673401475,-0.219442230067358,-0.236512546740235,-0.233651099815344,1.38577516631981,0.200018337464213,"high",0,0,7160,8.36425091075825,-2.30258509299405,-13.7176728506177,-37.343009451212,-16.4103796932973,-28.3574229348244,-23.2057542461297,-26.3306846886464,-19.8264011544307,-16.4103796941084,2.58189176383443,5.45965282252538,8.87626525995469,25,39.46153846,14251,570.04
-0.220999673401477,-0.236196796293185,-0.204752005135972,-0.249623786432135,-0.214461046155853,-0.222991476997532,0.219119496190355,-0.220999673401477,-0.219442230067358,-0.236512546740322,-0.23365109981423,1.55110325157087,0.277247136937495,"high",0,0,7384,8.39074575451967,-2.30258509299405,-13.687512704374,-40.5891762350979,-16.2779629689232,-28.3185358246194,-23.3001300920116,-26.3058826011892,-19.8881745264055,-16.2779629689508,2.672215437272,5.66178180200983,8.90707077618269,19,40.2,10923,574.8947368
-0.220999673401476,-0.236196796293211,-0.204752005135972,-0.249623786432753,-0.214461046155853,-0.222991476997532,0.219119496190351,-0.220999673401476,-0.219442230067358,-0.236512546740338,-0.23365109981563,1.39200094425615,0.204139115156561,"high",0,0,7435,8.43255460513179,-2.30258509299405,-13.8344340550132,-40.0025019175201,-16.4473198123482,-28.4228844417979,-23.2349573156811,-26.3294105807708,-19.900050979315,-16.4473198124071,2.58544511320815,5.47153447043198,8.91395385889425,25,39.07142857,13508,540.32
-0.220999673401475,-0.236196796293201,-0.204752005135972,-0.249623786433073,-0.214461046155853,-0.222991476997532,0.219119496190344,-0.220999673401475,-0.219442230067358,-0.236512546740281,-0.233651099816355,1.40076921486666,0.204784423815327,"high",0,0,7227,8.43444380764666,-2.30258509299405,-13.7741415917592,-39.3892482707065,-16.54786265113,-28.6101334234276,-23.125188516855,-26.3470821455195,-19.8582979133004,-16.5478626512502,2.59042826745176,5.47338240307672,8.88557929128298,31,41.14285714,20191,651.3225806
-0.220999673401475,-0.236196796293181,-0.204752005135972,-0.249623786432113,-0.214461046155853,-0.222991476997531,0.219119496190343,-0.220999673401475,-0.219442230067358,-0.236512546740215,-0.233651099814181,1.56308161800719,0.28731616647497,"high",0,0,7392,8.4153342712693,-2.30258509299405,-13.6683003378974,-39.4287390948639,-16.2725126541354,-28.6318440679185,-23.1073779775287,-26.2916477824716,-19.8121801985427,-16.2725126542232,2.67845323674841,5.68536234048056,8.90815361332152,26,35.35714286,13333,512.8076923
-0.220999673401475,-0.236196796293172,-0.204752005135972,-0.249623786432023,-0.214461046155853,-0.222991476997531,0.21911949619034,-0.220999673401475,-0.219442230067358,-0.236512546740167,-0.233651099813977,1.64243904944505,0.32288274422509,"high",0,0,7461,8.3729675135211,-2.30258509299405,-13.6225929590062,-42.3021319855251,-16.2501408997555,-28.5339551719323,-23.073076355973,-26.1529585953976,-19.7801021435704,-16.2501408997604,2.71882443263676,5.76446790066921,8.91744473247151,28,36,17464,623.7142857
-0.22099967340098,-0.236196796291067,-0.204752005135972,-0.24962378625205,-0.214461046155853,-0.222991476997442,0.219119496189012,-0.22099967340098,-0.219442230067355,-0.236512546706881,-0.233651099406362,2.60176895320009,1.27456446808225,"high",0,2107,6688,8.3636167247404,7.65302041380419,-11.2035782024351,NA,-12.4406700098454,-34.793339079867,-20.0821160849247,-23.5447529681585,-16.6461647438362,-12.4406700098454,3.10972809747044,6.87472243715264,8.80807015476454,27,35,14932,553.037037
